,Date,Win_Score,Lose_Score,Home,Away,WinnerHome,KenPomRank_Away,KenPomVal_Away,BPIrank_Away,BPIval_Away,SRS_Away,SOS_Away,o_eff_Away,d_eff_Away,ppg_Away,papg_Away,Pace_Away,Three_Par_Away,True_Shoot_Away,Tov_Away,Opp_Three_Par_Away,Opp_True_Shoot_Away,Opp_Tov_Away,KenPomRank_Home,KenPomVal_Home,BPIrank_Home,BPIval_Home,SRS_Home,SOS_Home,o_eff_Home,d_eff_Home,ppg_Home,papg_Home,Pace_Home,Three_Par_Home,True_Shoot_Home,Tov_Home,Opp_Three_Par_Home,Opp_True_Shoot_Home,Opp_Tov_Home
234,2016-11-14,87,76,Massachusetts-Lowell,Wagner,1,247.0,-7.00,217,-2.7,-7.13,-7.89,97.28,105.39,68.2,65.8,65.0,.325,.516,17.6,.358,.509,15.9,295.0,-11.50,275,-6.0,-10.13,-6.40,101.11,113.71,78.4,81.2,73.0,.363,.580,18.5,.369,.568,15.5
235,2016-11-14,77,60,Oakland,Western Michigan,1,162.0,+0.36,161,0.2,-0.78,-0.55,105.17,104.50,75.5,75.3,70.7,.294,.539,15.1,.375,.567,16.6,103.0,+5.90,101,3.8,4.22,-3.00,103.39,96.62,79.4,71.1,74.5,.359,.558,16.0,.325,.492,16.4
236,2016-11-14,73,72,Montana,Wyoming,0,127.0,+2.78,190,-1.1,2.83,0.55,103.83,98.47,77.9,74.6,74.0,.466,.555,15.8,.348,.503,14.0,194.0,-2.06,194,-1.3,-2.67,-4.02,103.84,105.88,74.7,73.4,68.7,.355,.550,13.7,.337,.558,16.1
237,2016-11-15,77,75,Kansas,Duke,1,14.0,+24.17,7,17.7,21.56,10.91,122.70,91.17,80.8,70.2,69.9,.383,.588,14.2,.288,.510,14.9,6.0,+27.45,4,18.4,23.53,12.23,123.67,89.65,83.2,71.9,71.4,.359,.583,15.1,.342,.515,16.1
238,2016-11-15,69,48,Michigan State,Kentucky,0,4.0,+27.72,9,17.5,23.88,10.49,120.28,86.87,84.9,71.5,74.3,.316,.564,13.4,.333,.507,16.9,40.0,+15.51,43,9.7,13.67,10.50,113.33,92.34,71.9,68.7,68.2,.380,.563,18.0,.327,.509,13.9
239,2016-11-15,66,49,Baylor,Oregon,1,10.0,+25.02,10,17.4,20.80,8.38,118.40,88.20,78.9,65.8,68.8,.388,.582,14.7,.378,.494,16.6,13.0,+24.23,18,15.1,19.75,11.87,117.81,87.95,72.9,63.7,65.3,.328,.562,17.1,.351,.498,15.1
240,2016-11-15,93,67,North Carolina,Long Beach State,1,,,,,,,,,,,,,,,,,,3.0,+28.22,3,19.4,24.84,11.76,122.33,86.92,84.4,70.6,72.6,.303,.550,13.4,.395,.517,16.6
241,2016-11-15,72,32,Virginia,St. Francis (NY),1,346.0,-24.13,344,-14.4,-19.24,-6.54,84.06,109.73,62.0,73.7,68.7,.423,.444,14.9,.273,.558,17.5,12.0,+24.29,11,17.2,20.63,10.93,114.37,81.99,66.1,56.4,60.3,.330,.548,13.7,.398,.499,18.4
242,2016-11-15,79,67,Creighton,Wisconsin,1,21.0,+22.99,19,15.0,19.40,9.40,116.38,86.58,72.4,62.4,64.5,.369,.542,14.3,.335,.511,17.3,28.0,+18.83,27,12.0,17.27,8.95,116.88,91.79,81.8,72.8,72.9,.358,.592,15.2,.368,.525,16.8
243,2016-11-15,78,66,Arizona,Cal State Bakersfield,1,90.0,+7.24,107,3.4,3.21,-1.94,98.63,92.46,71.5,63.9,69.7,.320,.523,17.8,.407,.489,20.3,18.0,+23.31,22,14.7,18.25,7.63,118.07,90.77,76.6,65.9,67.3,.305,.580,14.5,.364,.506,15.2
244,2016-11-15,90,46,Syracuse,Holy Cross,1,215.0,-4.23,220,-2.9,-5.26,-3.51,96.69,103.25,60.4,62.1,61.5,.441,.535,16.3,.467,.560,22.3,55.0,+13.31,35,10.4,13.70,8.47,117.39,96.51,76.3,71.1,67.9,.406,.570,15.5,.428,.527,16.6
245,2016-11-15,103,94,Tennessee,Appalachian State,1,274.0,-9.61,251,-4.6,-8.67,-1.60,97.48,107.82,73.6,76.0,72.1,.417,.525,16.5,.300,.550,15.6,57.0,+12.62,62,7.2,11.28,10.18,110.71,93.31,74.5,73.0,71.5,.304,.521,14.9,.336,.529,16.8
246,2016-11-15,80,66,Vanderbilt,Belmont,1,83.0,+8.17,72,6.2,4.28,-1.69,109.48,101.90,76.7,69.3,69.0,.526,.590,16.3,.321,.518,14.5,33.0,+16.53,38,10.2,13.69,10.72,113.82,92.70,71.1,68.1,67.1,.486,.563,16.3,.330,.513,14.0
247,2016-11-15,96,69,Stanford,Cal State Northridge,1,284.0,-10.47,268,-5.5,-8.34,-4.13,102.26,111.85,78.0,81.3,74.6,.238,.550,15.8,.295,.556,15.1,102.0,+5.91,125,2.1,6.39,8.59,104.69,94.35,69.7,71.1,69.4,.280,.521,16.1,.400,.552,18.2
248,2016-11-15,67,64,Cleveland State,Canisius,1,187.0,-1.27,180,-0.7,-2.82,-3.50,106.61,109.03,78.4,77.7,71.4,.403,.562,15.8,.338,.576,18.1,242.0,-6.65,248,-4.5,-6.73,-1.53,94.10,101.56,67.2,71.7,68.8,.386,.497,16.2,.360,.553,19.4
249,2016-11-15,77,72,Alabama,Dayton,0,39.0,+15.57,36,10.2,12.98,4.27,111.80,92.02,75.9,66.4,69.4,.381,.571,15.0,.394,.515,18.8,56.0,+13.08,58,7.8,11.29,7.47,105.39,88.25,68.5,64.7,67.4,.372,.515,17.3,.340,.500,17.3
250,2016-11-15,74,68,La Salle,Delaware,1,290.0,-11.12,301,-7.6,-9.97,-1.42,94.62,107.43,65.4,72.2,66.1,.350,.508,15.7,.423,.551,13.2,140.0,+1.80,133,1.7,1.91,2.94,110.06,105.85,75.5,76.6,69.1,.420,.575,16.6,.384,.573,15.8
251,2016-11-15,68,62,Missouri-Kansas City,Drake,1,258.0,-8.17,285,-6.5,-4.71,1.91,102.77,108.30,71.2,77.1,70.0,.421,.521,15.5,.374,.556,15.2,219.0,-4.42,257,-5.0,-4.97,-1.06,101.61,106.89,76.9,78.7,74.5,.408,.550,17.3,.365,.552,17.3
252,2016-11-15,79,62,Dartmouth,Fairfield,0,204.0,-3.30,201,-1.7,-4.75,-3.85,97.32,102.25,72.6,73.5,71.7,.421,.536,16.5,.335,.523,15.3,305.0,-12.89,295,-7.2,-11.15,-3.45,96.44,110.83,67.1,74.8,68.2,.386,.534,19.1,.357,.560,14.0
253,2016-11-15,85,76,Penn State,Grand Canyon,1,152.0,+0.97,203,-1.9,-0.16,-4.22,99.87,98.27,73.6,67.8,71.2,.342,.527,15.5,.350,.510,18.4,87.0,+7.30,88,4.5,7.90,8.90,104.89,92.49,71.7,72.7,71.5,.341,.515,15.8,.340,.525,17.7
254,2016-11-15,99,73,Virginia Tech,High Point,1,270.0,-9.22,260,-5.1,-9.06,-6.28,96.24,107.66,68.8,68.9,66.8,.307,.535,16.9,.408,.540,17.5,50.0,+13.80,52,8.8,12.77,8.38,117.40,98.49,79.1,74.7,69.8,.397,.603,15.5,.359,.538,14.3
255,2016-11-15,90,86,Sacred Heart,Hofstra,1,188.0,-1.35,176,-0.4,-2.35,-1.90,108.91,110.69,77.3,76.7,69.0,.415,.550,13.2,.338,.553,13.2,301.0,-12.12,302,-7.6,-10.95,-7.52,94.53,108.22,72.7,76.1,71.9,.317,.530,19.0,.359,.555,17.3
256,2016-11-15,80,74,Ball State,Indiana State,0,199.0,-2.78,192,-1.2,-1.02,3.18,98.72,98.81,70.0,72.7,70.1,.397,.515,15.8,.310,.519,15.6,180.0,-0.62,155,0.7,-1.45,-3.57,102.58,103.37,78.7,75.5,72.7,.418,.571,17.5,.358,.524,15.1
257,2016-11-15,99,78,Florida State,Iona,1,117.0,+4.20,145,1.2,1.08,-2.47,108.11,104.77,80.4,76.8,72.3,.400,.569,14.6,.355,.532,15.4,26.0,+20.06,24,13.9,18.87,8.87,117.54,90.36,82.1,72.1,72.6,.313,.566,14.1,.361,.520,16.9
258,2016-11-15,66,60,Stephen F. Austin,Longwood,1,347.0,-25.15,346,-15.0,-21.23,-6.16,88.60,116.84,67.3,80.3,71.0,.342,.533,19.4,.343,.570,15.2,233.0,-6.19,262,-5.2,-7.01,-5.75,94.04,102.27,69.4,68.8,69.3,.345,.544,21.6,.346,.547,20.5
259,2016-11-15,76,75,Georgetown,Maryland,0,46.0,+14.34,51,8.9,12.79,8.29,113.29,93.65,73.9,68.1,68.1,.411,.557,16.3,.328,.507,15.9,69.0,+10.72,61,7.2,11.18,9.31,110.07,92.94,74.0,72.2,70.2,.337,.562,17.7,.324,.515,14.9
260,2016-11-15,73,57,Boston College,Maryland-Eastern Shore,1,321.0,-14.83,320,-9.6,-13.77,-7.61,94.48,112.49,71.3,76.0,69.6,.380,.520,15.4,.384,.558,17.2,173.0,-0.27,158,0.5,2.20,8.08,104.11,99.52,72.5,78.4,72.5,.364,.541,17.9,.352,.574,15.4
261,2016-11-15,89,87,Wright State,Miami (OH),1,279.0,-10.05,279,-6.2,-8.16,-2.10,94.12,103.89,70.3,74.5,71.6,.356,.525,17.9,.425,.547,18.2,164.0,+0.34,154,0.7,-1.02,-2.42,104.43,104.32,77.0,72.4,71.6,.412,.571,18.0,.393,.543,17.8
262,2016-11-15,70,69,South Carolina,Monmouth,1,81.0,+8.61,77,5.7,4.94,-2.62,106.12,98.15,81.2,73.6,74.2,.382,.551,14.5,.380,.511,16.9,24.0,+20.80,28,11.4,17.52,10.16,109.79,83.76,73.2,65.2,69.9,.334,.518,15.5,.349,.507,21.0
263,2016-11-15,87,81,Middle Tennessee,Murray State,1,197.0,-2.61,197,-1.5,-3.06,-4.41,105.31,107.82,80.0,77.1,71.1,.394,.551,14.4,.369,.551,15.8,43.0,+14.95,46,9.5,9.80,-0.48,111.43,95.30,74.9,63.9,66.4,.299,.567,13.6,.360,.519,17.7
264,2016-11-15,81,68,Kansas State,Omaha,1,176.0,-0.40,174,-0.3,-2.24,-1.11,104.96,106.89,83.9,83.5,76.2,.388,.571,15.9,.388,.568,17.0,30.0,+17.44,37,10.2,14.80,10.48,114.30,91.81,72.1,67.8,67.5,.363,.560,16.8,.340,.533,19.1
265,2016-11-15,82,78,Hartford,Niagara,1,256.0,-7.90,271,-5.8,-8.34,-4.37,98.18,107.98,74.2,78.2,71.8,.328,.519,15.4,.351,.538,13.8,334.0,-18.41,331,-11.1,-15.85,-5.56,89.45,109.65,66.8,77.0,70.0,.428,.510,18.1,.334,.550,15.7
266,2016-11-15,70,43,Texas Tech,North Texas,1,320.0,-14.52,313,-8.9,-11.14,-3.32,94.06,107.59,69.2,75.3,71.6,.333,.507,16.7,.374,.536,15.9,41.0,+15.11,40,9.9,14.11,7.86,115.27,93.60,73.3,67.1,65.9,.325,.565,14.6,.425,.543,18.1
267,2016-11-15,79,66,San Jose State,Portland,0,280.0,-10.24,269,-5.7,-5.81,2.32,97.13,104.78,67.1,72.2,67.5,.320,.526,16.8,.413,.531,14.5,214.0,-4.10,224,-3.1,-2.84,1.74,99.38,101.61,73.2,74.8,71.8,.328,.534,15.5,.326,.559,17.2
268,2016-11-15,77,75,George Washington,Siena,1,170.0,-0.16,148,1.1,-2.00,-2.23,103.63,104.75,75.0,74.7,70.7,.286,.539,16.7,.328,.540,15.0,132.0,+2.32,147,1.1,2.37,2.11,107.12,102.54,69.9,69.7,67.0,.383,.538,16.6,.324,.532,14.2
269,2016-11-15,78,61,Louisiana State,Southern Mississippi,1,325.0,-15.52,329,-10.9,-13.40,-2.78,90.20,108.21,63.0,72.2,67.6,.379,.493,17.0,.432,.548,15.1,172.0,-0.25,191,-1.1,0.53,8.69,109.07,106.09,74.8,83.0,73.2,.309,.532,17.2,.381,.577,14.7
270,2016-11-15,78,72,Morgan State,Towson,0,116.0,+4.22,111,2.9,1.84,-1.28,102.94,98.82,74.2,69.2,68.8,.263,.529,15.6,.399,.529,16.8,324.0,-15.47,324,-10.4,-15.03,-11.20,87.19,106.34,67.5,70.7,70.3,.302,.478,16.6,.333,.519,17.5
271,2016-11-15,64,59,Liberty,Virginia Commonwealth,0,48.0,+14.07,42,9.7,11.57,3.77,109.80,91.91,74.7,66.9,69.0,.294,.544,15.3,.315,.517,18.5,211.0,-3.93,206,-1.9,-5.51,-6.16,97.28,103.19,66.6,63.4,64.3,.497,.561,14.9,.422,.546,19.7
272,2016-11-15,69,68,Pepperdine,Weber State,1,179.0,-0.54,135,1.6,-2.32,-5.13,106.56,108.35,79.8,73.7,69.1,.401,.606,14.5,.268,.532,14.7,303.0,-12.26,309,-8.5,-10.00,1.87,99.48,112.15,69.0,80.3,69.8,.266,.517,15.8,.372,.585,13.7
273,2016-11-15,94,81,Manhattan,Winthrop,0,113.0,+4.53,104,3.7,1.34,-6.12,104.02,100.66,79.2,70.4,71.5,.429,.568,15.7,.352,.503,16.7,287.0,-10.64,280,-6.2,-9.67,-2.61,94.53,106.18,70.6,77.7,71.8,.351,.521,19.7,.325,.563,17.5
274,2016-11-15,103,98,Toledo,Youngstown State,1,282.0,-10.29,289,-6.9,-9.75,-2.56,98.78,110.27,76.9,82.4,73.7,.336,.520,13.9,.362,.552,14.1,128.0,+2.69,113,2.9,1.16,-0.90,107.32,104.12,78.7,75.5,69.2,.368,.575,16.1,.302,.533,12.7
275,2016-11-16,100,78,Indiana,Massachusetts-Lowell,1,295.0,-11.50,275,-6.0,-10.13,-6.40,101.11,113.71,78.4,81.2,73.0,.363,.580,18.5,.369,.568,15.5,44.0,+14.49,32,10.6,14.63,8.16,117.34,96.09,79.7,73.3,69.5,.387,.582,18.2,.342,.525,13.8
276,2016-11-16,110,72,Saint Mary's (CA),Prairie View,1,313.0,-13.64,306,-8.2,-14.54,-8.48,93.39,111.93,69.0,73.3,68.9,.369,.529,16.8,.347,.559,18.8,15.0,+23.67,13,16.6,16.75,2.19,119.63,91.48,72.0,57.5,61.3,.414,.602,15.2,.277,.484,13.6
277,2016-11-16,79,72,Rhode Island,Brown,1,277.0,-9.84,267,-5.5,-8.55,-4.08,101.64,111.98,75.8,77.9,72.1,.401,.566,17.6,.369,.595,19.4,34.0,+16.26,34,10.4,12.88,4.62,111.77,91.83,73.6,65.4,67.4,.323,.538,14.0,.300,.503,16.8
278,2016-11-16,75,65,University of California,UC-Irvine,1,139.0,+1.86,123,2.2,0.18,-2.70,99.62,97.96,69.8,64.8,67.1,.356,.534,17.0,.335,.484,13.6,62.0,+12.13,56,8.1,11.11,6.34,105.35,88.19,68.1,63.4,66.3,.347,.514,16.0,.325,.489,14.7
279,2016-11-16,87,56,Louisiana Tech,Alabama State,1,342.0,-21.65,336,-11.9,-19.75,-10.75,86.20,112.66,65.9,74.4,69.6,.368,.478,18.6,.318,.534,15.4,93.0,+7.06,89,4.5,5.20,-4.35,106.91,98.19,77.5,66.8,70.8,.364,.563,15.2,.343,.501,17.2
280,2016-11-16,74,62,Nevada-Las Vegas,UC-Riverside,1,311.0,-13.63,299,-7.4,-11.39,-3.87,90.22,104.85,65.3,69.5,69.7,.331,.497,16.9,.399,.523,17.1,248.0,-7.01,239,-4.1,-3.75,2.59,97.86,101.90,68.8,75.2,70.4,.352,.494,15.5,.346,.541,14.5
281,2016-11-16,72,70,Binghamton,Central Connecticut,1,,,,,,,,,,,,,,,,,,314.0,-13.77,297,-7.2,-11.99,-5.79,93.21,109.12,68.0,70.9,67.4,.390,.538,16.4,.379,.544,15.2
282,2016-11-16,67,63,Cornell,Colgate,0,268.0,-8.85,272,-5.8,-8.47,-3.60,96.56,107.27,67.0,71.0,66.4,.432,.547,19.3,.388,.556,15.7,263.0,-8.67,265,-5.3,-8.40,-1.55,97.08,107.05,71.5,77.2,71.3,.437,.553,18.3,.342,.550,13.7
283,2016-11-16,89,59,Coastal Carolina,Coppin State,1,343.0,-21.99,348,-16.9,-21.51,-8.01,87.23,115.68,66.2,78.8,70.5,.384,.482,16.7,.394,.570,16.4,207.0,-3.56,218,-2.8,-3.94,-1.48,99.62,103.33,72.6,73.3,71.0,.399,.514,15.6,.468,.529,14.8
284,2016-11-16,90,68,Maryland-Baltimore County,Delaware State,1,339.0,-20.10,337,-12.1,-18.81,-9.37,89.62,114.31,68.3,75.0,68.4,.390,.515,17.0,.427,.557,17.5,201.0,-2.97,193,-1.3,-3.84,-5.87,105.82,109.69,81.1,77.2,71.3,.412,.582,14.8,.382,.555,15.6
285,2016-11-16,63,49,Northern Illinois,Idaho,1,216.0,-4.23,209,-2.1,-5.34,-5.89,98.69,104.77,73.1,71.1,67.9,.371,.542,15.9,.435,.540,15.9,205.0,-3.47,200,-1.6,-3.29,-2.05,97.06,100.31,72.2,70.7,69.3,.273,.516,16.1,.413,.537,18.5
286,2016-11-16,82,73,Utah Valley,Idaho State,1,332.0,-17.91,328,-10.8,-15.10,-3.37,94.66,114.67,69.8,80.2,70.1,.386,.537,16.6,.400,.587,16.0,147.0,+1.25,195,-1.4,-1.22,-2.44,99.22,99.58,76.9,72.9,75.5,.462,.547,17.9,.329,.500,16.0
287,2016-11-16,75,57,Illinois State,Purdue-Fort Wayne,1,153.0,+0.84,121,2.5,0.38,-3.19,106.32,105.09,86.9,78.8,75.1,.412,.599,15.8,.420,.558,16.7,49.0,+14.00,64,7.2,10.30,2.71,106.79,89.94,69.1,61.3,65.8,.404,.536,15.9,.388,.481,16.7
288,2016-11-16,84,71,Southeastern Louisiana,Jackson State,1,329.0,-16.36,317,-9.5,-15.42,-11.55,89.35,109.90,64.6,66.9,65.9,.392,.480,15.3,.353,.543,18.3,231.0,-6.06,232,-3.6,-7.36,-8.13,94.29,102.71,70.9,68.2,69.6,.335,.542,19.7,.337,.527,19.0
289,2016-11-16,74,67,Western Kentucky,Jacksonville State,1,157.0,+0.63,171,-0.2,-2.85,-3.24,103.16,105.33,69.5,67.9,65.3,.367,.559,18.0,.366,.524,14.4,232.0,-6.15,222,-2.9,-5.80,-2.89,100.90,107.67,69.0,71.9,67.5,.343,.531,15.7,.383,.546,14.0
290,2016-11-16,75,72,Bethune-Cookman,Kennesaw State,1,252.0,-7.52,261,-5.2,-8.44,-5.97,99.96,110.48,75.0,76.8,71.5,.256,.542,16.3,.314,.557,15.3,340.0,-20.45,341,-13.8,-19.44,-11.21,90.94,116.17,71.1,77.8,70.1,.352,.498,15.3,.356,.557,17.3
291,2016-11-16,63,60,Oregon State,Lamar,0,226.0,-5.58,228,-3.4,-7.36,-7.93,99.57,108.20,77.1,71.6,70.7,.370,.555,16.1,.314,.550,19.8,264.0,-8.72,277,-6.2,-4.59,5.89,96.37,102.47,63.2,72.5,67.0,.348,.517,20.1,.369,.546,15.0
292,2016-11-16,65,61,Long Island University,Loyola (MD),1,227.0,-5.82,255,-4.9,-6.32,-3.60,95.46,103.35,65.9,68.2,67.2,.300,.511,18.9,.328,.551,19.0,253.0,-7.52,237,-4.1,-7.80,-8.51,97.23,106.34,71.2,69.3,68.5,.289,.522,17.4,.352,.526,17.1
293,2016-11-16,94,56,North Florida,Miami (FL),0,42.0,+15.03,31,10.7,14.48,9.57,110.75,89.05,69.0,64.1,64.7,.326,.544,16.6,.347,.512,16.0,255.0,-7.64,223,-3.1,-7.78,-1.65,98.40,107.64,77.6,78.6,73.3,.415,.554,18.5,.335,.538,14.1
294,2016-11-16,68,54,Memphis,Milwaukee,1,259.0,-8.37,286,-6.6,-7.37,-2.17,98.42,107.92,67.1,71.3,65.1,.401,.532,15.6,.395,.563,15.5,101.0,+6.02,116,2.7,6.47,3.19,107.85,97.57,74.0,70.7,70.0,.318,.523,14.0,.388,.520,16.7
295,2016-11-16,93,63,Kent State,Mississippi Valley State,1,344.0,-22.54,340,-13.6,-20.54,-7.11,91.63,118.72,69.8,83.3,72.1,.262,.496,17.0,.393,.591,16.8,141.0,+1.68,140,1.4,0.88,-1.63,103.72,101.21,77.0,73.0,70.7,.349,.521,14.9,.356,.530,16.8
296,2016-11-16,85,77,Marshall,Morehead State,1,203.0,-3.06,196,-1.5,-3.60,-1.85,103.86,107.84,79.0,77.0,71.8,.298,.547,15.7,.402,.572,17.9,149.0,+1.13,156,0.6,0.18,-1.05,108.73,107.10,85.6,84.0,77.3,.430,.571,14.2,.294,.535,14.4
297,2016-11-16,80,56,Minnesota,Mount St. Mary's,1,209.0,-3.86,205,-1.9,-4.29,-3.51,97.27,101.47,67.9,68.7,68.4,.369,.536,17.1,.274,.525,18.5,37.0,+16.00,41,9.8,14.56,8.82,109.07,87.65,75.2,69.4,70.3,.299,.528,14.0,.332,.484,15.0
298,2016-11-16,117,72,Oklahoma State,New Orleans,1,178.0,-0.52,211,-2.4,-4.10,-5.34,98.58,101.88,72.8,69.2,69.5,.250,.552,20.2,.369,.531,20.0,22.0,+22.48,26,12.4,19.19,12.22,125.05,97.65,85.7,78.5,72.7,.357,.583,15.1,.345,.575,17.9
299,2016-11-16,67,59,Western Carolina,North Carolina Central,0,161.0,+0.36,143,1.3,-3.18,-12.12,99.09,101.34,74.8,63.5,68.8,.380,.546,14.8,.361,.473,17.2,322.0,-15.11,334,-11.4,-15.30,-0.70,84.75,104.58,61.4,73.3,69.4,.321,.469,19.8,.404,.557,17.0
300,2016-11-16,70,68,Butler,Northwestern,1,38.0,+15.81,47,9.4,14.02,8.43,111.60,90.43,71.1,65.5,66.5,.356,.534,13.8,.345,.497,15.3,25.0,+20.76,25,13.3,17.70,10.23,119.19,92.47,76.3,68.9,67.3,.376,.581,13.4,.377,.542,17.3
301,2016-11-16,84,68,Hartford,Rider,0,208.0,-3.70,210,-2.1,-5.34,-5.28,97.75,103.55,75.7,75.8,74.0,.265,.522,16.7,.365,.532,15.9,334.0,-18.41,331,-11.1,-15.85,-5.56,89.45,109.65,66.8,77.0,70.0,.428,.510,18.1,.334,.550,15.7
302,2016-11-16,75,62,Bucknell,Robert Morris,1,266.0,-8.77,264,-5.3,-8.56,-5.13,88.80,99.36,64.4,67.8,69.9,.316,.489,18.6,.307,.525,20.5,76.0,+9.38,81,5.2,5.89,-2.48,107.33,98.12,76.3,67.9,70.7,.384,.578,16.8,.313,.509,17.3
303,2016-11-16,89,75,Duquesne,Saint Francis (PA),1,254.0,-7.61,238,-4.1,-8.13,-7.65,98.50,108.44,75.8,74.5,71.2,.351,.559,17.6,.395,.528,16.0,224.0,-5.32,229,-3.4,-3.06,0.69,100.18,103.30,70.5,74.3,71.0,.369,.523,17.4,.343,.533,15.2
304,2016-11-16,58,48,New Mexico State,Samford,1,166.0,+0.26,177,-0.4,-1.87,-3.70,104.65,105.57,78.7,75.9,69.9,.347,.578,16.7,.402,.530,14.8,84.0,+7.89,100,3.9,4.66,-3.82,109.00,100.52,78.8,67.9,70.0,.382,.568,16.5,.325,.503,16.9
305,2016-11-16,75,63,UC-Santa Barbara,San Francisco,0,111.0,+4.74,119,2.5,3.80,0.42,102.38,95.51,71.6,67.3,69.4,.442,.542,16.0,.329,.510,16.8,331.0,-17.84,316,-9.4,-13.49,-2.00,89.43,107.18,60.8,71.0,66.2,.322,.453,15.4,.444,.549,15.3
306,2016-11-16,92,49,Notre Dame,Seattle,1,265.0,-8.75,294,-7.1,-8.36,-3.95,93.18,103.15,69.7,71.4,70.1,.459,.545,18.5,.438,.512,16.5,27.0,+19.74,23,13.9,17.81,9.78,119.69,93.01,77.3,69.3,67.7,.406,.573,12.3,.349,.523,16.0
307,2016-11-16,74,71,Western Illinois,Southeast Missouri State,0,228.0,-5.87,258,-5.0,-5.89,-4.28,101.43,108.08,74.5,74.7,70.1,.377,.556,15.6,.401,.582,19.7,297.0,-11.75,291,-7.0,-11.00,-2.38,94.50,108.15,71.9,76.8,70.7,.400,.541,16.2,.315,.542,12.7
308,2016-11-16,94,72,Texas-Rio Grande Valley,Texas A&M-Corpus Christi,0,177.0,-0.49,216,-2.6,-2.97,-5.79,100.64,103.26,75.4,71.5,70.5,.284,.555,16.5,.415,.543,19.9,300.0,-12.02,315,-9.3,-11.44,-3.68,97.48,111.00,78.3,83.3,76.6,.400,.527,17.6,.348,.569,18.3
309,2016-11-16,85,72,Florida Gulf Coast,Texas-Arlington,1,75.0,+9.80,67,6.7,5.92,-0.87,108.37,98.94,78.3,69.9,71.3,.424,.558,15.8,.453,.515,17.7,108.0,+5.07,78,5.4,2.26,-3.42,107.20,102.02,79.4,69.3,69.3,.315,.579,15.3,.388,.517,16.2
310,2016-11-16,86,78,Illinois-Chicago,Texas-San Antonio,1,251.0,-7.25,284,-6.4,-7.42,-3.03,92.45,101.18,66.0,69.4,69.3,.310,.475,15.4,.370,.531,15.8,238.0,-6.40,245,-4.4,-5.95,-3.63,98.66,105.31,76.4,76.5,74.0,.353,.547,19.0,.295,.514,14.3
311,2016-11-16,71,68,Rice,Texas Southern,0,212.0,-4.04,185,-0.9,-6.41,-7.81,100.58,107.77,74.1,72.7,69.7,.345,.531,14.3,.285,.522,16.3,155.0,+0.73,164,0.0,0.51,-4.16,106.11,104.68,81.5,75.7,74.4,.410,.581,17.6,.323,.529,15.8
312,2016-11-16,80,53,Wichita State,Tulsa,1,144.0,+1.44,160,0.2,2.45,5.29,103.96,98.85,67.4,70.3,67.8,.408,.536,19.0,.391,.537,16.0,8.0,+26.14,15,15.7,21.24,2.96,117.30,86.44,81.0,62.4,69.4,.364,.579,13.9,.388,.480,17.2
313,2016-11-16,76,72,Marist,Vermont,0,63.0,+11.67,50,9.0,6.67,-3.27,109.54,97.21,73.5,62.1,65.4,.325,.580,15.0,.311,.505,17.4,312.0,-13.63,305,-8.0,-12.33,-2.74,96.94,112.97,69.5,79.1,69.1,.421,.539,16.6,.347,.564,13.5
314,2016-11-17,76,65,Villanova,Western Michigan,1,162.0,+0.36,161,0.2,-0.78,-0.55,105.17,104.50,75.5,75.3,70.7,.294,.539,15.1,.375,.567,16.6,2.0,+29.88,2,20.3,23.80,9.28,123.50,87.45,77.2,62.7,65.6,.433,.612,15.0,.400,.506,17.6
315,2016-11-17,76,54,Oregon,Valparaiso,1,104.0,+5.82,109,3.2,3.94,-1.59,104.83,97.78,74.7,68.9,70.0,.350,.548,15.9,.379,.510,16.0,10.0,+25.02,10,17.4,20.80,8.38,118.40,88.20,78.9,65.8,68.8,.388,.582,14.7,.378,.494,16.6
316,2016-11-17,69,51,Wisconsin,Chicago State,1,335.0,-18.60,343,-14.3,-16.67,-0.19,89.14,110.75,65.3,78.5,70.3,.354,.476,16.7,.447,.574,16.6,21.0,+22.99,19,15.0,19.40,9.40,116.38,86.58,72.4,62.4,64.5,.369,.542,14.3,.335,.511,17.3
317,2016-11-17,83,82,Missouri,Xavier,0,31.0,+16.70,33,10.4,14.80,11.51,115.94,93.35,74.6,71.3,68.2,.361,.552,15.7,.395,.546,15.5,156.0,+0.64,172,-0.2,2.98,6.73,101.46,96.05,69.2,72.9,70.5,.390,.494,14.6,.395,.533,16.7
318,2016-11-17,88,56,Louisville,Long Beach State,1,,,,,,,,,,,,,,,,,,9.0,+25.51,6,17.8,22.47,11.15,118.44,85.52,77.3,66.0,68.5,.321,.543,13.4,.356,.500,17.0
319,2016-11-17,88,68,UCLA,San Diego,1,260.0,-8.38,274,-5.9,-5.78,0.92,98.33,106.58,65.3,71.3,64.8,.453,.527,16.5,.360,.553,13.5,16.0,+23.63,12,16.8,20.67,6.39,124.63,95.78,89.8,75.5,74.2,.376,.618,13.4,.358,.512,13.7
320,2016-11-17,85,52,Texas,Eastern Washington,1,186.0,-1.25,181,-0.7,-2.77,-4.43,106.79,109.27,79.3,76.2,68.0,.375,.587,15.3,.360,.545,13.1,70.0,+10.51,70,6.4,10.99,12.75,105.21,88.78,67.1,68.9,68.5,.335,.515,17.1,.346,.515,15.8
