,Date,Win_Score,Lose_Score,Home,Away,WinnerHome,KenPomRank_Away,KenPomVal_Away,BPIrank_Away,BPIval_Away,SRS_Away,SOS_Away,o_eff_Away,d_eff_Away,ppg_Away,papg_Away,Pace_Away,Three_Par_Away,True_Shoot_Away,Tov_Away,Opp_Three_Par_Away,Opp_True_Shoot_Away,Opp_Tov_Away,KenPomRank_Home,KenPomVal_Home,BPIrank_Home,BPIval_Home,SRS_Home,SOS_Home,o_eff_Home,d_eff_Home,ppg_Home,papg_Home,Pace_Home,Three_Par_Home,True_Shoot_Home,Tov_Home,Opp_Three_Par_Home,Opp_True_Shoot_Home,Opp_Tov_Home
1558,2017-12-13,92,45,Illinois,Longwood,1,340.0,-20.41,342,-13.7,-18.31,-4.31,85.58,110.25,63.3,74.1,69.7,.392,.511,20.2,.415,.544,15.7,102.0,+6.67,97,4.5,8.50,7.53,110.36,97.98,75.8,73.8,70.8,.362,.537,15.8,.349,.576,20.9
1559,2017-12-13,82,63,Belmont,Milwaukee,1,196.0,-3.11,227,-3.5,-4.15,-4.25,98.29,102.44,68.5,68.5,67.5,.376,.532,16.3,.374,.537,16.2,83.0,+9.15,79,6.5,5.54,-2.88,111.35,101.96,77.6,69.2,68.5,.542,.610,16.3,.350,.521,14.8
1560,2017-12-13,73,49,Duquesne,Mississippi Valley State,1,348.0,-24.21,347,-16.3,-21.41,-8.13,85.79,115.10,64.8,78.1,69.9,.287,.461,15.7,.410,.578,17.1,201.0,-3.63,188,-1.1,-1.08,-3.33,104.07,104.34,72.4,70.2,66.5,.398,.529,14.9,.324,.540,16.2
1561,2017-12-13,79,66,Southern Methodist,New Orleans,1,266.0,-8.95,260,-5.7,-9.01,-5.78,94.97,106.69,69.6,70.4,68.7,.247,.533,18.8,.342,.556,19.5,84.0,+8.61,71,6.9,9.08,3.66,110.82,96.55,69.5,64.1,64.4,.404,.546,15.4,.434,.524,18.6
1562,2017-12-13,71,58,North Carolina-Greensboro,North Carolina-Wilmington,1,245.0,-7.43,243,-4.5,-7.52,-1.15,102.18,111.28,79.4,83.4,73.4,.334,.524,14.6,.391,.579,14.0,82.0,+9.22,85,6.1,4.54,-3.87,102.85,94.43,73.2,62.5,66.9,.452,.548,17.1,.405,.516,19.9
1563,2017-12-13,95,84,Oregon,Portland State,1,164.0,+0.56,145,1.2,-0.14,-1.05,105.69,105.40,85.2,79.4,76.5,.378,.539,13.8,.347,.571,20.7,75.0,+10.24,72,6.9,10.70,4.84,111.67,96.31,78.3,72.4,69.6,.421,.568,14.9,.394,.547,16.8
1564,2017-12-13,82,69,Mississippi,Sam Houston State,1,204.0,-3.77,220,-3.0,-5.14,-4.80,98.67,104.77,71.4,68.8,69.1,.360,.523,16.1,.433,.536,18.3,108.0,+6.42,104,3.9,6.85,9.16,110.06,99.68,75.8,78.1,70.7,.394,.523,13.6,.394,.550,14.9
1565,2017-12-13,69,54,Alabama A&M,Southern Mississippi,0,206.0,-4.04,238,-4.2,-4.26,1.31,103.94,108.91,70.6,72.0,67.8,.383,.538,13.0,.454,.570,18.1,351.0,-28.31,350,-19.1,-23.97,-8.04,83.59,116.62,60.4,76.4,68.2,.354,.480,20.9,.323,.562,14.4
1566,2017-12-13,81,80,Wisconsin,Western Kentucky,1,47.0,+14.45,52,8.8,11.08,3.65,113.76,97.02,78.4,70.4,69.7,.269,.574,14.5,.367,.522,16.0,70.0,+10.68,65,7.5,10.38,9.50,110.78,94.61,66.8,66.0,63.4,.364,.539,14.7,.303,.547,16.2
1567,2017-12-14,99,68,Baylor,Texas Southern,1,243.0,-6.65,229,-3.6,-7.53,-5.53,101.48,110.91,77.4,79.4,72.7,.370,.548,15.1,.329,.537,13.8,34.0,+16.02,38,10.4,14.59,9.17,112.30,91.36,75.6,69.7,68.5,.303,.556,16.7,.384,.514,14.8
1568,2017-12-14,83,63,South Florida,Bethune-Cookman,1,288.0,-11.05,295,-7.5,-12.21,-12.48,95.39,111.10,81.9,79.5,77.7,.372,.540,17.3,.337,.519,15.3,279.0,-10.45,289,-7.1,-7.27,0.05,96.16,105.98,63.3,70.6,65.5,.339,.518,18.7,.365,.539,14.2
1569,2017-12-14,87,77,Campbell,Citadel,1,315.0,-13.33,301,-7.8,-13.63,-2.94,98.39,113.86,82.5,88.1,79.6,.527,.535,16.2,.430,.583,18.3,218.0,-5.01,194,-1.6,-5.68,-6.68,103.26,109.59,75.9,70.9,68.6,.432,.593,15.6,.359,.540,16.0
1570,2017-12-14,68,50,Southern,Florida A&M,1,341.0,-21.21,341,-13.5,-19.22,-8.34,90.40,116.04,68.9,78.9,69.5,.311,.513,17.1,.344,.566,16.2,326.0,-15.51,322,-9.1,-14.54,-9.57,90.11,109.29,69.1,71.8,69.8,.271,.493,15.8,.364,.522,15.3
1571,2017-12-14,77,71,North Carolina Central,McNeese State,1,291.0,-11.47,300,-7.7,-12.06,-6.10,96.40,111.79,75.3,76.2,73.5,.334,.528,16.8,.334,.515,14.3,316.0,-13.41,272,-6.2,-13.19,-12.31,92.67,109.54,72.0,69.3,68.8,.311,.538,17.4,.387,.517,15.3
1572,2017-12-14,77,73,Tulsa,Prairie View,1,269.0,-9.20,263,-5.8,-10.13,-7.71,96.73,109.28,75.3,76.7,72.6,.368,.529,16.0,.368,.566,19.6,110.0,+6.02,111,3.5,4.96,2.38,106.84,98.65,73.5,70.9,68.1,.410,.549,16.1,.435,.519,15.3
1573,2017-12-14,82,59,Southern California,Santa Clara,1,277.0,-10.34,291,-7.3,-7.01,0.61,98.22,108.08,66.1,71.7,65.4,.407,.533,15.4,.306,.588,17.1,51.0,+14.06,51,8.9,12.82,6.29,114.82,95.98,77.7,71.2,68.7,.362,.564,13.4,.393,.536,16.8
1574,2017-12-14,90,77,Northern Arizona,South Dakota,0,81.0,+9.85,73,6.8,6.17,-2.60,106.82,97.07,80.9,68.7,72.1,.320,.569,13.5,.378,.507,17.5,327.0,-16.02,343,-14.0,-14.66,-1.03,90.23,109.36,65.6,78.5,70.7,.334,.499,19.1,.423,.586,16.8
1575,2017-12-14,84,50,Northwestern,Valparaiso,1,150.0,+1.78,151,1.0,0.63,0.93,101.09,99.30,70.4,68.2,69.8,.358,.547,18.5,.351,.522,17.7,85.0,+8.57,74,6.8,9.63,8.37,109.91,95.53,68.8,66.5,65.3,.397,.532,15.3,.381,.542,17.0
1576,2017-12-15,57,55,Sam Houston State,Little Rock,1,296.0,-11.91,296,-7.6,-10.44,-2.21,90.79,105.21,63.7,70.1,66.6,.355,.505,18.5,.436,.541,17.4,204.0,-3.77,220,-3.0,-5.14,-4.80,98.67,104.77,71.4,68.8,69.1,.360,.523,16.1,.433,.536,18.3
1577,2017-12-15,74,61,San Francisco,UC-Davis,1,129.0,+3.25,161,0.5,0.94,-1.84,102.08,99.68,72.4,67.9,67.3,.319,.561,16.7,.378,.529,19.3,158.0,+0.97,174,-0.2,1.13,1.63,100.51,97.88,68.8,68.7,67.3,.437,.522,15.3,.315,.531,15.2
1578,2017-12-15,76,60,Illinois-Chicago,Dartmouth,1,299.0,-12.09,270,-6.1,-10.31,-4.00,96.56,110.40,68.2,73.0,67.8,.383,.548,17.9,.407,.568,16.3,182.0,-0.84,182,-0.5,-2.91,-4.21,97.56,100.06,75.2,72.1,73.6,.330,.546,18.0,.338,.496,15.1
1579,2017-12-15,75,62,Stanford,Denver,1,210.0,-4.23,233,-3.7,-5.22,-2.54,100.14,106.19,73.1,73.0,68.7,.310,.560,18.7,.434,.544,14.3,87.0,+8.37,96,4.5,8.08,7.14,107.48,95.32,75.9,74.9,72.2,.315,.552,17.9,.361,.523,13.9
1580,2017-12-15,70,65,Charleston Southern,Eastern Kentucky,0,286.0,-10.96,290,-7.2,-10.57,-3.68,97.93,112.00,71.9,76.5,69.8,.359,.540,16.3,.363,.566,16.4,246.0,-7.43,216,-2.8,-8.15,-6.15,96.24,106.73,72.0,68.8,67.5,.352,.539,16.5,.451,.559,20.2
1581,2017-12-15,87,36,Creighton,Maryland-Eastern Shore,1,349.0,-27.06,351,-19.6,-24.63,-7.57,84.00,118.75,62.3,77.3,67.6,.393,.474,16.6,.399,.569,14.1,30.0,+16.91,24,12.2,16.35,8.10,117.37,94.26,83.5,74.1,72.8,.450,.599,13.9,.375,.523,14.2
1582,2017-12-15,112,103,Colorado,South Dakota State,1,78.0,+10.20,87,5.9,6.84,-0.38,111.87,101.55,84.5,74.3,72.3,.432,.590,12.3,.391,.520,12.9,114.0,+5.27,146,1.2,6.07,7.00,104.27,95.33,72.1,73.0,69.5,.365,.542,17.5,.389,.527,13.3
1583,2017-12-15,64,54,North Carolina A&T,Tennessee State,1,198.0,-3.27,223,-3.3,-5.34,-2.98,94.66,100.65,66.6,67.0,67.0,.422,.538,19.2,.479,.545,20.4,306.0,-12.68,305,-8.0,-12.57,-11.20,93.89,110.64,74.9,74.4,71.1,.352,.551,16.8,.346,.541,16.1
1584,2017-12-16,86,73,Oakland,Michigan State,0,6.0,+25.41,6,17.8,22.41,7.10,121.35,88.55,80.2,64.9,68.1,.363,.601,16.4,.355,.470,12.6,175.0,-0.23,155,1.0,-1.82,-3.76,104.61,105.48,78.2,76.2,72.2,.398,.562,15.9,.307,.538,14.8
1585,2017-12-16,91,83,Wichita State,Oklahoma,0,48.0,+14.16,44,9.4,13.81,10.56,115.96,96.70,84.9,81.7,76.5,.405,.569,15.2,.372,.535,14.5,21.0,+19.03,15,14.2,16.58,5.46,119.96,96.32,82.8,71.6,70.0,.392,.583,14.1,.404,.531,14.6
1586,2017-12-16,59,50,George Washington,Miami (FL),0,37.0,+15.43,35,10.6,12.83,6.96,111.55,92.38,73.8,67.9,67.8,.360,.551,14.6,.356,.521,16.5,192.0,-2.66,199,-1.9,-0.72,2.13,102.58,103.14,67.4,70.3,66.3,.301,.526,16.5,.340,.541,14.9
1587,2017-12-16,93,86,Kentucky,Virginia Tech,1,33.0,+16.03,30,11.2,14.35,6.72,116.67,95.92,79.8,72.2,69.9,.399,.602,15.3,.428,.532,16.2,17.0,+20.44,19,12.9,17.24,10.73,116.16,91.12,76.8,70.2,69.8,.258,.555,15.8,.426,.502,14.4
1588,2017-12-16,68,66,Xavier,East Tennessee State,1,93.0,+7.49,88,5.9,3.72,-4.09,103.01,95.91,75.2,65.9,69.7,.363,.564,16.7,.406,.504,18.4,15.0,+21.51,13,14.7,19.08,9.45,121.03,94.08,84.4,74.7,72.3,.358,.601,15.2,.411,.532,14.0
1589,2017-12-16,89,83,Gonzaga,North Dakota,1,239.0,-6.41,271,-6.2,-7.63,-0.20,100.22,109.08,75.8,81.6,73.2,.365,.553,16.0,.349,.585,17.5,10.0,+23.03,10,15.4,18.43,2.59,118.31,91.42,83.5,67.7,69.7,.394,.593,13.9,.357,.505,15.5
1590,2017-12-16,73,72,Nebraska,Kansas,0,9.0,+23.49,7,16.5,21.39,11.87,122.39,91.96,81.4,71.9,70.2,.412,.594,14.6,.391,.519,15.6,55.0,+13.54,64,7.6,10.99,7.32,111.00,94.18,72.3,68.6,68.1,.352,.531,13.9,.295,.497,15.3
1591,2017-12-16,71,65,Rutgers,Seton Hall,1,26.0,+18.04,27,11.7,15.67,10.11,116.65,94.04,79.4,73.9,71.1,.330,.558,15.2,.377,.535,15.5,130.0,+3.07,126,2.5,5.50,6.83,99.48,90.92,65.2,64.8,66.9,.245,.473,14.5,.380,.508,17.9
1592,2017-12-16,80,60,Virginia,Davidson,1,43.0,+14.70,33,10.7,11.02,2.57,118.15,100.16,76.3,67.9,65.3,.484,.602,13.1,.417,.538,14.5,2.0,+29.53,2,20.2,22.21,9.07,115.92,80.94,67.1,54.0,60.6,.350,.555,12.3,.408,.479,18.4
1593,2017-12-16,82,67,Purdue,Butler,1,20.0,+19.05,21,12.4,16.92,10.55,116.31,91.85,78.9,72.6,69.6,.374,.570,13.9,.376,.557,17.5,5.0,+26.27,4,19.0,23.41,8.74,123.33,89.60,80.4,65.7,68.1,.401,.606,14.0,.344,.496,15.5
1594,2017-12-16,80,77,Notre Dame,Indiana,0,71.0,+10.44,78,6.6,9.89,8.25,109.52,94.63,71.9,70.3,67.5,.341,.538,15.7,.365,.539,17.1,35.0,+15.79,37,10.4,13.65,7.94,115.49,95.21,74.9,68.6,66.5,.393,.551,12.7,.375,.514,14.2
1595,2017-12-16,71,70,Florida State,Oklahoma State,0,59.0,+12.93,61,7.9,12.45,9.12,111.54,93.53,76.6,73.3,70.8,.383,.538,15.4,.344,.539,17.5,27.0,+17.77,29,11.5,15.79,8.50,114.82,92.47,80.2,72.9,72.2,.368,.562,15.4,.377,.519,16.7
1596,2017-12-16,71,69,Clemson,Florida,1,22.0,+18.96,25,12.1,16.67,10.08,115.62,91.51,75.8,69.2,68.4,.403,.540,12.3,.334,.524,17.3,14.0,+21.65,16,14.0,17.17,9.25,113.61,88.21,73.8,65.9,67.5,.399,.566,15.3,.374,.503,15.2
1597,2017-12-16,89,73,New Mexico,Arizona,0,28.0,+17.70,26,11.9,15.67,6.84,119.31,96.27,80.5,71.7,68.6,.321,.598,15.3,.356,.534,14.7,106.0,+6.52,106,3.7,5.81,3.30,111.78,102.90,82.2,77.7,73.6,.474,.582,14.9,.313,.577,19.7
1598,2017-12-16,73,53,Texas Tech,Rice,1,289.0,-11.09,318,-8.9,-8.63,-0.04,96.41,107.61,68.2,75.7,70.1,.467,.514,18.3,.420,.548,14.7,11.0,+22.59,11,15.1,19.38,9.60,113.74,85.68,74.6,64.8,68.3,.335,.555,15.4,.383,.506,18.9
1599,2017-12-16,77,63,UCLA,Cincinnati,0,4.0,+26.60,5,18.5,20.25,3.53,113.38,82.87,74.3,57.5,66.1,.353,.543,14.1,.378,.465,18.8,56.0,+13.52,56,8.1,12.07,6.86,115.52,97.74,81.2,76.0,71.4,.404,.569,14.5,.394,.522,12.8
1600,2017-12-16,90,58,Alabama-Birmingham,Alabama A&M,1,351.0,-28.31,350,-19.1,-23.97,-8.04,83.59,116.62,60.4,76.4,68.2,.354,.480,20.9,.323,.562,14.4,109.0,+6.32,105,3.8,4.90,-0.65,108.05,100.11,76.8,69.8,69.4,.334,.575,16.5,.437,.524,15.9
1601,2017-12-16,80,67,Ohio State,Appalachian State,1,208.0,-4.11,190,-1.2,-4.81,-2.65,100.12,105.54,76.4,74.2,72.0,.433,.539,16.3,.328,.535,15.8,16.0,+21.16,17,13.8,17.67,9.03,116.79,90.38,76.2,67.6,67.9,.342,.570,14.9,.399,.518,15.9
1602,2017-12-16,96,74,Weber State,Arkansas-Pine Bluff,1,329.0,-16.45,331,-10.4,-14.84,-9.36,89.57,110.46,65.9,71.4,68.4,.354,.528,18.6,.360,.537,18.6,159.0,+0.88,152,1.0,0.01,-2.88,105.35,104.60,78.5,70.8,70.0,.390,.606,15.5,.325,.515,14.8
1603,2017-12-16,64,63,Florida Atlantic,Arkansas State,0,281.0,-10.56,266,-6.0,-9.65,-3.02,100.89,113.23,74.0,78.8,70.4,.364,.536,15.9,.347,.585,16.8,233.0,-6.10,235,-4.0,-5.36,-0.14,93.69,100.46,69.5,70.1,70.9,.286,.493,15.3,.320,.516,15.7
1604,2017-12-16,78,74,Evansville,Austin Peay,1,189.0,-2.09,197,-1.8,-3.28,-2.49,101.61,105.15,73.9,71.9,70.1,.294,.532,16.8,.363,.565,20.2,134.0,+2.85,164,0.1,0.69,1.35,97.26,94.95,65.4,63.9,65.7,.271,.543,18.3,.429,.523,18.3
1605,2017-12-16,81,74,Kennesaw State,Bethune-Cookman,1,288.0,-11.05,295,-7.5,-12.21,-12.48,95.39,111.10,81.9,79.5,77.7,.372,.540,17.3,.337,.519,15.3,309.0,-12.82,307,-8.1,-11.17,-4.31,95.74,110.32,72.7,77.6,71.4,.247,.531,16.6,.340,.562,16.3
1606,2017-12-16,84,58,Chicago State,Bradley,0,124.0,+3.98,134,1.8,2.08,0.36,102.25,97.59,67.4,64.7,66.3,.343,.528,17.3,.417,.517,17.8,346.0,-22.59,348,-16.5,-21.53,1.17,90.60,118.46,67.8,86.1,74.0,.289,.494,18.0,.389,.603,16.6
1607,2017-12-16,85,79,Virginia Commonwealth,Bucknell,1,97.0,+7.31,81,6.4,4.48,-3.46,107.31,100.39,81.1,73.1,72.4,.392,.576,15.1,.317,.514,15.0,144.0,+2.28,125,2.6,3.55,2.42,106.84,100.77,76.0,74.8,71.4,.386,.549,16.3,.369,.544,15.8
1608,2017-12-16,95,89,University of California,Cal State Fullerton,1,162.0,+0.62,186,-0.7,-0.92,-1.02,100.50,100.77,72.4,70.2,69.9,.291,.559,18.0,.341,.518,16.0,244.0,-7.27,268,-6.1,-3.40,6.06,97.63,101.46,67.7,77.6,70.6,.275,.486,17.4,.391,.582,17.2
1609,2017-12-16,73,66,Saint Mary's (CA),UC-Irvine,1,147.0,+2.11,149,1.1,-0.21,-0.33,97.98,96.99,69.7,67.1,68.5,.319,.521,17.2,.348,.492,13.3,32.0,+16.13,28,11.6,12.86,0.33,119.45,98.87,77.0,64.5,63.6,.351,.615,13.7,.310,.519,13.4
1610,2017-12-16,68,65,Albany (NY),Canisius,1,131.0,+3.05,129,2.3,0.44,-4.80,104.80,103.19,76.3,71.1,69.9,.450,.568,16.2,.353,.545,18.9,151.0,+1.71,133,1.9,0.01,-5.41,104.58,103.34,74.2,68.2,67.3,.273,.550,14.7,.362,.533,15.2
1611,2017-12-16,86,80,Southern Utah,Central Michigan,1,168.0,+0.13,178,-0.3,-1.39,-3.24,107.10,107.79,78.8,73.9,69.1,.474,.561,14.2,.420,.545,16.0,252.0,-7.74,299,-7.7,-7.64,-0.88,99.69,108.99,75.5,80.7,73.1,.374,.544,15.5,.344,.578,15.3
1612,2017-12-16,68,62,Rhode Island,College of Charleston,1,115.0,+5.16,114,3.3,1.83,-3.29,106.32,101.88,74.6,68.6,65.9,.378,.567,13.2,.364,.531,15.5,52.0,+13.93,36,10.5,11.81,4.61,111.11,93.46,76.0,68.8,69.2,.320,.539,13.1,.306,.547,20.0
1613,2017-12-16,69,62,Longwood,Cornell,0,265.0,-8.90,261,-5.8,-8.80,-3.24,101.18,112.31,75.9,80.4,70.7,.396,.563,16.6,.371,.554,13.6,340.0,-20.41,342,-13.7,-18.31,-4.31,85.58,110.25,63.3,74.1,69.7,.392,.511,20.2,.415,.544,15.7
1614,2017-12-16,90,64,Iowa,Drake,1,155.0,+1.09,180,-0.4,-0.51,0.59,104.03,103.47,73.7,73.4,69.3,.403,.551,15.3,.378,.539,15.1,88.0,+8.14,90,5.8,8.13,7.13,116.37,104.36,79.7,78.7,71.0,.340,.570,16.0,.366,.556,13.5
1615,2017-12-16,63,60,Temple,Drexel,1,251.0,-7.73,250,-5.0,-7.20,-2.48,99.56,108.62,74.4,78.5,70.1,.351,.533,15.1,.327,.550,13.7,86.0,+8.38,86,6.0,7.25,7.79,108.28,96.98,69.9,70.5,67.5,.389,.517,13.8,.370,.531,16.0
1616,2017-12-16,63,52,South Alabama,Eastern Illinois,1,257.0,-8.14,240,-4.3,-8.33,-3.40,95.88,106.52,66.6,68.4,66.4,.363,.519,17.3,.379,.541,17.3,221.0,-5.32,205,-2.2,-5.43,-2.87,93.98,100.32,69.6,69.3,71.1,.436,.529,18.5,.375,.502,16.3
1617,2017-12-16,85,80,Long Beach State,Eastern Michigan,0,143.0,+2.31,171,0.0,-0.23,-2.81,99.83,98.88,71.7,66.8,67.5,.347,.547,16.3,.393,.509,18.0,,,,,,,,,,,,,,,,,
1618,2017-12-16,71,68,NJIT,Fairleigh Dickinson,1,274.0,-10.16,251,-5.0,-10.42,-5.66,98.33,111.64,74.6,75.8,71.8,.334,.540,16.6,.381,.545,17.3,254.0,-7.95,236,-4.1,-7.25,-5.53,96.75,105.51,74.9,73.2,71.0,.362,.541,16.1,.331,.550,18.1
1619,2017-12-16,72,62,Massachusetts,Georgia,1,65.0,+11.64,77,6.7,10.24,8.87,106.59,91.63,68.1,66.7,65.3,.346,.517,16.2,.376,.493,12.5,207.0,-4.09,195,-1.7,-1.66,1.10,105.59,106.96,71.9,74.7,67.3,.382,.553,16.5,.339,.552,14.4
1620,2017-12-16,55,53,Cal State Bakersfield,Georgia Southern,1,152.0,+1.65,127,2.5,-0.54,-3.28,102.87,102.46,75.9,70.2,70.5,.394,.529,13.6,.396,.519,17.9,242.0,-6.65,249,-5.0,-6.58,-0.73,93.95,102.20,66.0,68.9,67.4,.367,.509,17.6,.434,.541,17.5
1621,2017-12-16,88,83,Dayton,Georgia State,1,101.0,+6.92,99,4.4,3.23,-2.78,106.00,99.93,74.7,67.3,67.9,.413,.562,14.5,.459,.510,17.8,172.0,+0.02,163,0.2,1.64,2.70,108.36,105.40,72.4,73.5,67.0,.440,.583,18.1,.390,.570,16.3
1622,2017-12-16,68,67,Southeastern Louisiana,Grambling,0,295.0,-11.71,312,-8.3,-12.97,-10.30,89.61,106.58,72.8,74.9,73.8,.254,.509,17.7,.361,.530,17.5,199.0,-3.31,218,-3.0,-6.40,-6.20,97.82,105.65,71.7,69.3,69.1,.373,.544,17.3,.330,.528,18.2
1623,2017-12-16,101,97,Mississippi,Illinois State,0,140.0,+2.39,159,0.5,1.08,3.67,103.37,100.82,71.6,73.3,69.3,.461,.532,16.5,.397,.527,15.7,108.0,+6.42,104,3.9,6.85,9.16,110.06,99.68,75.8,78.1,70.7,.394,.523,13.6,.394,.550,14.9
1624,2017-12-16,81,65,Western Kentucky,Indiana State,1,138.0,+2.63,183,-0.5,1.54,2.43,103.47,99.79,72.5,72.7,70.1,.415,.533,17.4,.369,.550,17.6,47.0,+14.45,52,8.8,11.08,3.65,113.76,97.02,78.4,70.4,69.7,.269,.574,14.5,.367,.522,16.0
1625,2017-12-16,72,59,Washington State,IUPUI,1,284.0,-10.72,281,-6.6,-9.82,-3.53,95.67,108.20,68.2,72.7,68.7,.348,.515,17.7,.377,.572,18.8,186.0,-1.66,221,-3.0,0.67,5.22,107.47,105.72,73.2,77.8,69.4,.504,.566,17.3,.400,.560,14.1
1626,2017-12-16,83,74,South Carolina State,Jacksonville,1,320.0,-14.27,323,-9.2,-13.39,-6.12,91.08,108.88,72.9,75.2,72.4,.302,.525,17.1,.387,.536,16.7,343.0,-21.86,344,-14.5,-20.18,-8.78,91.44,117.71,73.6,83.1,73.4,.315,.516,16.3,.384,.586,16.7
1627,2017-12-16,76,67,Florida International,James Madison,0,229.0,-5.97,226,-3.5,-5.47,-2.15,99.11,105.68,73.2,75.4,69.4,.360,.520,14.5,.394,.559,16.5,222.0,-5.33,259,-5.6,-4.30,-1.99,96.98,101.84,70.7,71.2,69.8,.331,.503,13.6,.385,.531,17.9
1628,2017-12-16,75,60,Texas,Louisiana Tech,1,149.0,+2.01,135,1.8,1.33,-0.12,104.99,102.05,74.8,70.6,69.1,.408,.559,15.5,.334,.533,16.3,36.0,+15.43,40,10.0,13.96,10.67,110.26,90.00,72.1,68.8,66.9,.381,.527,14.6,.352,.513,15.7
1629,2017-12-16,81,72,Memphis,Louisville,0,38.0,+15.41,34,10.6,14.30,9.08,113.05,91.91,75.6,70.4,69.7,.352,.552,14.7,.343,.504,16.1,161.0,+0.78,160,0.5,1.80,2.16,106.53,103.11,70.8,71.2,66.3,.346,.545,17.4,.411,.539,16.2
1630,2017-12-16,73,56,Milwaukee,Loyola (IL),1,31.0,+16.39,43,9.6,10.38,1.81,110.59,93.84,71.6,62.6,65.9,.357,.602,17.3,.371,.502,17.0,196.0,-3.11,227,-3.5,-4.15,-4.25,98.29,102.44,68.5,68.5,67.5,.376,.532,16.3,.374,.537,16.2
1631,2017-12-16,80,66,Tulsa,Manhattan,1,216.0,-4.95,215,-2.7,-5.05,-4.15,96.58,102.73,69.3,70.2,67.5,.360,.548,19.8,.369,.542,18.6,110.0,+6.02,111,3.5,4.96,2.38,106.84,98.65,73.5,70.9,68.1,.410,.549,16.1,.435,.519,15.3
1632,2017-12-16,100,63,Murray State,Marist,1,321.0,-14.47,325,-9.6,-12.48,-3.57,96.11,112.43,72.2,81.1,71.5,.469,.560,19.6,.394,.557,12.8,62.0,+12.19,63,7.6,6.87,-3.53,111.29,99.60,78.6,66.2,68.1,.399,.591,15.3,.353,.504,16.1
1633,2017-12-16,72,51,Pittsburgh,McNeese State,1,291.0,-11.47,300,-7.7,-12.06,-6.10,96.40,111.79,75.3,76.2,73.5,.334,.528,16.8,.334,.515,14.3,227.0,-5.76,247,-4.8,-1.87,8.47,98.55,101.35,62.0,72.4,65.7,.475,.515,18.7,.372,.532,13.1
1634,2017-12-16,90,58,Detroit,Michigan,0,7.0,+24.20,12,15.1,19.03,9.41,114.94,86.75,73.6,63.3,65.7,.433,.564,12.4,.304,.511,17.3,,,,,,,,,,,,,,,,,
1635,2017-12-16,76,70,Auburn,Middle Tennessee,1,45.0,+14.68,42,9.7,10.29,2.83,110.20,94.23,75.1,66.3,67.8,.339,.565,15.9,.375,.533,17.6,23.0,+18.69,23,12.2,15.97,7.29,115.61,93.00,81.9,73.2,73.4,.432,.557,14.1,.396,.537,18.2
1636,2017-12-16,81,63,Akron,Mississippi Valley State,1,348.0,-24.21,347,-16.3,-21.41,-8.13,85.79,115.10,64.8,78.1,69.9,.287,.461,15.7,.410,.578,17.1,255.0,-8.08,254,-5.2,-6.82,-1.92,99.08,107.52,71.8,75.3,69.0,.467,.547,17.3,.401,.567,16.2
1637,2017-12-16,77,73,Incarnate Word,Missouri-Kansas City,1,276.0,-10.32,308,-8.1,-10.19,-1.02,94.72,107.10,70.3,76.5,72.4,.455,.520,16.0,.348,.552,17.8,342.0,-21.60,334,-11.7,-17.71,-5.04,90.70,113.83,70.6,77.3,72.5,.315,.530,19.2,.334,.537,16.0
1638,2017-12-16,81,76,Pacific,Nevada-Las Vegas,0,107.0,+6.44,98,4.5,7.20,1.87,110.96,101.03,83.4,78.1,73.7,.277,.571,16.4,.319,.519,13.3,178.0,-0.43,189,-1.2,-0.55,1.80,104.56,104.33,71.3,72.4,67.0,.258,.537,14.8,.402,.564,16.1
1639,2017-12-16,74,69,Illinois,New Mexico State,0,60.0,+12.92,70,6.9,9.06,-1.10,107.29,93.41,75.6,64.2,70.1,.367,.538,15.2,.373,.494,17.3,102.0,+6.67,97,4.5,8.50,7.53,110.36,97.98,75.8,73.8,70.8,.362,.537,15.8,.349,.576,20.9
1640,2017-12-16,87,65,Louisiana,New Orleans,1,266.0,-8.95,260,-5.7,-9.01,-5.78,94.97,106.69,69.6,70.4,68.7,.247,.533,18.8,.342,.556,19.5,69.0,+11.14,55,8.6,7.58,-2.54,110.61,99.33,83.2,70.8,72.7,.391,.575,15.6,.322,.523,18.0
1641,2017-12-16,85,82,Norfolk State,Niagara,0,205.0,-3.99,212,-2.6,-4.84,-4.21,106.38,111.87,83.3,83.9,74.9,.357,.548,12.9,.346,.552,13.4,312.0,-13.14,315,-8.6,-12.98,-10.18,91.73,108.43,72.7,73.2,72.3,.355,.523,18.1,.443,.538,18.1
1642,2017-12-16,81,76,North Carolina State,North Carolina-Greensboro,0,82.0,+9.22,85,6.1,4.54,-3.87,102.85,94.43,73.2,62.5,66.9,.452,.548,17.1,.405,.516,19.9,46.0,+14.52,48,9.2,12.91,6.70,115.98,97.53,81.3,75.1,72.1,.344,.562,14.3,.322,.547,17.7
1643,2017-12-16,85,51,Missouri,North Florida,1,282.0,-10.65,304,-7.9,-11.40,-1.74,102.54,116.67,80.8,87.1,75.6,.459,.573,17.0,.286,.550,11.9,40.0,+14.83,49,9.1,13.81,9.19,112.73,92.50,72.7,68.1,67.3,.453,.573,18.3,.362,.504,14.1
